s1,s2,s3,s4,s5,s6,label
-3992,-108.0,17036.0,271.0,83.0,-223,idle
-3844,-116.0,16848.0,312.0,39.0,-203,idle
-3840,-56.0,16932.0,266.0,43.0,-221,idle
-3848,-168.0,16980.0,320.0,-3.0,-222,idle
-3916,-84.0,16996.0,269.0,10.0,-222,idle
-3916,-100.0,16872.0,260.0,54.0,-192,idle
-3860,-72.0,16896.0,283.0,21.0,-215,idle
-3828,-72.0,16900.0,281.0,-14.0,-184,idle
-3816,-48.0,16836.0,289.0,-1.0,-185,idle
-3856,-76.0,16868.0,262.0,59.0,-221,idle
-3840,-40.0,16916.0,295.0,34.0,-230,idle
-3896,-76.0,16876.0,304.0,63.0,-201,idle
-3880,-128.0,16964.0,283.0,74.0,-210,idle
-3860,-48.0,16916.0,310.0,60.0,-212,idle
-3876,-100.0,16924.0,283.0,59.0,-224,idle
-3924,-108.0,16928.0,278.0,56.0,-191,idle
-3816,-120.0,16880.0,283.0,79.0,-193,idle
-3904,-76.0,16928.0,310.0,57.0,-206,idle
-3860,-132.0,16928.0,286.0,42.0,-199,idle
-3932,-120.0,16944.0,279.0,25.0,-188,idle
-3964,8.0,16976.0,262.0,124.0,-177,idle
-3920,-68.0,16936.0,282.0,80.0,-240,idle
-3768,-108.0,16944.0,279.0,44.0,-195,idle
-3864,-160.0,16896.0,299.0,-12.0,-196,idle
-3892,-124.0,16960.0,260.0,20.0,-190,idle
-3844,-108.0,16900.0,278.0,9.0,-191,idle
-3832,-68.0,16932.0,275.0,29.0,-203,idle
-3872,-72.0,16880.0,258.0,26.0,-216,idle
-3880,-136.0,16920.0,297.0,50.0,-213,idle
-3884,-140.0,16928.0,301.0,48.0,-200,idle
-3840,-84.0,16964.0,265.0,76.0,-229,idle
-3848,-24.0,16872.0,285.0,80.0,-193,idle
-3924,-100.0,17028.0,311.0,42.0,-205,idle
-3876,-156.0,16976.0,281.0,41.0,-214,idle
-3832,-60.0,16868.0,276.0,29.0,-188,idle
-3888,-156.0,17028.0,292.0,30.0,-181,idle
-3892,-96.0,16912.0,274.0,-1.0,-245,idle
-3852,-108.0,16876.0,272.0,-3.0,-194,idle
-3820,-152.0,16872.0,273.0,13.0,-201,idle
-3736,24.0,16912.0,280.0,-74.0,-212,idle
-3784,-188.0,16924.0,272.0,-20.0,-208,idle
-3908,-64.0,16824.0,285.0,16.0,-216,idle
-3920,-84.0,16904.0,278.0,23.0,-201,idle
-3908,-60.0,16896.0,274.0,62.0,-218,idle
-3876,-60.0,16964.0,292.0,69.0,-207,idle
-3812,-124.0,16904.0,312.0,55.0,-229,idle
-3836,-92.0,16868.0,305.0,69.0,-215,idle
-3944,-68.0,16840.0,295.0,55.0,-227,idle
-3820,-72.0,16876.0,267.0,73.0,-215,idle
-3840,-72.0,16940.0,293.0,47.0,-197,idle
-3812,-60.0,16864.0,293.0,63.0,-218,idle
-3848,-144.0,16928.0,312.0,48.0,-182,idle
-3944,-112.0,16852.0,285.0,44.0,-200,idle
-3904,-112.0,16956.0,300.0,16.0,-186,idle
-3872,-140.0,16908.0,287.0,33.0,-208,idle
-3828,-100.0,17024.0,289.0,42.0,-192,idle
-3808,-100.0,16972.0,291.0,55.0,-203,idle
-3868,-116.0,16936.0,265.0,38.0,-243,idle
-3872,-128.0,16868.0,258.0,36.0,-218,idle
-3868,-128.0,16800.0,286.0,55.0,-223,idle
-3848,-28.0,16688.0,305.0,25.0,-200,idle
-3860,-36.0,16960.0,306.0,68.0,-178,idle
-3884,-136.0,16768.0,284.0,76.0,-244,idle
-3804,-128.0,16944.0,326.0,66.0,-195,idle
-3900,-140.0,16828.0,274.0,102.0,-223,idle
-3820,-92.0,16956.0,287.0,92.0,-203,idle
-3812,-56.0,16884.0,293.0,58.0,-201,idle
-3776,-88.0,16920.0,291.0,68.0,-233,idle
-3828,-116.0,17088.0,269.0,20.0,-199,idle
-3816,-120.0,16904.0,287.0,41.0,-195,idle
-3844,-104.0,16952.0,295.0,14.0,-215,idle
-3884,-80.0,17052.0,283.0,24.0,-202,idle
-3896,-108.0,16912.0,335.0,35.0,-179,idle
-3916,-136.0,16936.0,283.0,35.0,-219,idle
-3888,-128.0,16968.0,261.0,0.0,-236,idle
-3844,-168.0,16984.0,292.0,29.0,-201,idle
-3816,-108.0,16900.0,282.0,25.0,-215,idle
-3900,-112.0,16892.0,288.0,31.0,-174,idle
-3924,-120.0,16900.0,286.0,51.0,-210,idle
-3904,-92.0,16956.0,267.0,17.0,-195,idle
-3880,-104.0,16768.0,297.0,55.0,-201,idle
-3912,-104.0,17064.0,279.0,79.0,-185,idle
-3836,-56.0,16900.0,286.0,33.0,-170,idle
-3868,-24.0,16904.0,304.0,76.0,-211,idle
-3852,-84.0,16920.0,296.0,67.0,-211,idle
-3848,-60.0,17028.0,283.0,70.0,-188,idle
-3808,-112.0,16964.0,307.0,45.0,-170,idle
-3840,-120.0,16940.0,304.0,35.0,-182,idle
-3964,-156.0,16928.0,264.0,11.0,-194,idle
-3824,-100.0,16956.0,268.0,16.0,-198,idle
-3860,-156.0,17056.0,276.0,45.0,-205,idle
-3864,-104.0,17000.0,286.0,-6.0,-207,idle
-3904,-168.0,16956.0,307.0,83.0,-218,idle
-3868,-4.0,16956.0,311.0,7.0,-233,idle
-3872,-112.0,16904.0,322.0,-28.0,-212,idle
-3896,-144.0,16904.0,289.0,13.0,-201,idle
-3868,-92.0,16920.0,316.0,55.0,-216,idle
-3888,-80.0,16928.0,287.0,67.0,-188,idle
-3880,-56.0,16948.0,271.0,58.0,-204,idle
-3828,-132.0,16984.0,302.0,77.0,-186,idle
-3896,-60.0,16956.0,303.0,67.0,-208,idle
-3860,-104.0,16948.0,283.0,89.0,-214,idle
-3860,-128.0,16844.0,303.0,61.0,-197,idle
-3824,-124.0,16988.0,295.0,31.0,-195,idle
-3828,-128.0,16880.0,308.0,-15.0,-201,idle
-3868,-52.0,17012.0,290.0,32.0,-244,idle
-3928,-88.0,16908.0,280.0,70.0,-212,idle
-3880,-140.0,16924.0,297.0,55.0,-175,idle
-3796,-200.0,17008.0,289.0,54.0,-214,idle
-3828,-112.0,16944.0,277.0,47.0,-217,idle
-3880,-132.0,16900.0,272.0,63.0,-193,idle
-3880,-88.0,16872.0,303.0,72.0,-238,idle
-3876,-88.0,16956.0,295.0,94.0,-221,idle
-3856,-64.0,16952.0,294.0,52.0,-195,idle
-3860,-56.0,16792.0,303.0,43.0,-175,idle
-3916,-132.0,16912.0,293.0,95.0,-199,idle
-3852,-120.0,17016.0,297.0,66.0,-198,idle
-3952,-140.0,16976.0,303.0,61.0,-227,idle
-3820,-64.0,16960.0,289.0,68.0,-225,idle
-3868,-84.0,16900.0,286.0,42.0,-216,idle
-3840,-104.0,16936.0,278.0,55.0,-193,idle
-3912,-164.0,16924.0,281.0,37.0,-198,idle
-3864,-92.0,16876.0,268.0,24.0,-231,idle
-3920,-84.0,16916.0,284.0,20.0,-179,idle
-3884,-124.0,16940.0,310.0,28.0,-199,idle
-3900,-84.0,16888.0,326.0,75.0,-210,idle
-3880,-148.0,16948.0,334.0,73.0,-212,idle
-3980,-84.0,16924.0,283.0,69.0,-188,idle
-3860,-92.0,16968.0,269.0,56.0,-215,idle
-3848,-88.0,16860.0,286.0,107.0,-175,idle
-3832,-136.0,16880.0,296.0,70.0,-211,idle
-3896,-152.0,16960.0,300.0,61.0,-193,idle
-3928,-92.0,16960.0,309.0,59.0,-197,idle
-3864,-64.0,17076.0,283.0,31.0,-188,idle
-3880,-148.0,16912.0,245.0,51.0,-204,idle
-3916,-112.0,16960.0,270.0,2.0,-208,idle
-3836,-88.0,16888.0,256.0,62.0,-221,idle
-3904,-168.0,16892.0,320.0,8.0,-195,idle
-3864,-112.0,16868.0,285.0,41.0,-192,idle
-3832,-188.0,16888.0,281.0,51.0,-221,idle
-3856,-84.0,16944.0,258.0,47.0,-172,idle
-3868,-48.0,16936.0,291.0,65.0,-187,idle
-3864,-108.0,16968.0,258.0,33.0,-207,idle
-3928,-132.0,16964.0,272.0,61.0,-191,idle
-3884,-144.0,16956.0,303.0,43.0,-213,idle
-3916,-180.0,16872.0,296.0,53.0,-205,idle
-3808,-124.0,16932.0,297.0,63.0,-208,idle
-3912,-48.0,16944.0,293.0,41.0,-165,idle
-3884,-120.0,16912.0,311.0,45.0,-202,idle
-3864,-108.0,16876.0,289.0,36.0,-230,idle
-3880,-108.0,16928.0,310.0,23.0,-218,idle
-3916,-120.0,16932.0,273.0,30.0,-223,idle
-3852,-156.0,16908.0,287.0,23.0,-198,idle
-3900,-124.0,17000.0,285.0,43.0,-213,idle
-3924,-132.0,16852.0,287.0,19.0,-209,idle
-3916,-124.0,16932.0,284.0,45.0,-182,idle
-3832,-76.0,17024.0,295.0,75.0,-194,idle
-3840,-92.0,16884.0,295.0,34.0,-209,idle
-3848,-136.0,16932.0,301.0,89.0,-202,idle
-3904,-128.0,16948.0,290.0,52.0,-225,idle
-3844,-76.0,16920.0,271.0,62.0,-214,idle
-3868,-132.0,17020.0,288.0,44.0,-208,idle
-3876,-160.0,17028.0,280.0,15.0,-202,idle
-3872,-96.0,16920.0,299.0,38.0,-235,idle
-3908,-112.0,16996.0,313.0,28.0,-214,idle
-3800,-116.0,16912.0,289.0,25.0,-252,idle
-3872,-72.0,16872.0,305.0,10.0,-209,idle
-3876,-88.0,16948.0,271.0,10.0,-206,idle
-3868,-136.0,16936.0,285.0,42.0,-205,idle
-3892,-68.0,16868.0,292.0,64.0,-214,idle
-3912,-164.0,16988.0,300.0,60.0,-196,idle
-3792,-104.0,16820.0,296.0,29.0,-203,idle
-3904,-84.0,16948.0,318.0,57.0,-209,idle
-3888,-136.0,16920.0,292.0,50.0,-231,idle
-3860,-128.0,16940.0,285.0,55.0,-221,idle
-3804,-76.0,16848.0,307.0,37.0,-169,idle
-3792,-84.0,16932.0,296.0,44.0,-181,idle
-3896,-92.0,16884.0,286.0,36.0,-214,idle
-3952,-88.0,17008.0,303.0,41.0,-182,idle
-3884,-152.0,17004.0,294.0,-5.0,-187,idle
-3864,-92.0,16952.0,293.0,46.0,-195,idle
-3824,-88.0,16948.0,285.0,36.0,-232,idle
-3832,-152.0,16892.0,268.0,61.0,-180,idle
-3884,-124.0,16896.0,289.0,36.0,-186,idle
-3820,-48.0,16944.0,271.0,69.0,-188,idle
-3864,-60.0,16880.0,276.0,67.0,-206,idle
-3900,-60.0,16844.0,281.0,48.0,-206,idle
-3876,-112.0,16960.0,340.0,77.0,-207,idle
-3840,-76.0,16912.0,289.0,54.0,-241,idle
-3904,-140.0,17060.0,288.0,49.0,-234,idle
-3916,-80.0,16960.0,300.0,66.0,-207,idle
-3848,-92.0,16872.0,301.0,41.0,-225,idle
-3864,-92.0,16932.0,276.0,47.0,-213,idle
-3884,-92.0,16960.0,272.0,6.0,-208,idle
-3792,-44.0,16944.0,277.0,48.0,-207,idle
-3884,-32.0,17000.0,285.0,46.0,-193,idle
-3868,-128.0,16924.0,285.0,51.0,-207,idle
-3856,-92.0,16928.0,300.0,61.0,-206,idle
-3856,-124.0,16964.0,267.0,68.0,-203,idle
-3848,-96.0,16832.0,285.0,53.0,-200,idle
-3840,-160.0,16892.0,261.0,41.0,-225,idle
-3836,-132.0,16912.0,285.0,94.0,-203,idle
-3832,-128.0,16980.0,246.0,94.0,-189,idle
-3968,-72.0,16956.0,281.0,32.0,-226,idle
-3924,-88.0,16972.0,287.0,11.0,-221,idle
-3940,-76.0,16912.0,294.0,32.0,-188,idle
-3880,-156.0,16908.0,279.0,25.0,-224,idle
-3920,-116.0,16868.0,280.0,30.0,-223,idle
-3888,-84.0,16916.0,299.0,46.0,-200,idle
-3956,-140.0,16892.0,296.0,78.0,-198,idle
-3876,-80.0,16928.0,291.0,57.0,-221,idle
-3888,-168.0,17012.0,287.0,62.0,-216,idle
-3916,-168.0,16868.0,324.0,71.0,-208,idle
-3944,-96.0,16916.0,296.0,58.0,-183,idle
-3876,-108.0,16920.0,310.0,56.0,-203,idle
-3900,-144.0,16828.0,304.0,46.0,-205,idle
-3928,-92.0,16988.0,249.0,38.0,-207,idle
-3900,-164.0,16868.0,287.0,-1.0,-216,idle
-3880,-108.0,16940.0,290.0,51.0,-222,idle
-3876,-140.0,17084.0,281.0,47.0,-200,idle
-3936,-100.0,16964.0,253.0,7.0,-216,idle
-3928,-76.0,16932.0,275.0,11.0,-202,idle
-3856,-140.0,16944.0,298.0,56.0,-184,idle
-3900,-120.0,16916.0,292.0,55.0,-227,idle
-3892,-84.0,16916.0,279.0,33.0,-195,idle
-3872,-152.0,16928.0,279.0,41.0,-216,idle
-3780,-76.0,16864.0,306.0,70.0,-214,idle
-3840,-88.0,16968.0,291.0,48.0,-186,idle
-3868,-88.0,16928.0,294.0,49.0,-195,idle
-3884,-140.0,16956.0,265.0,70.0,-250,idle
-3876,-96.0,16960.0,305.0,46.0,-183,idle
-3904,-144.0,16916.0,275.0,14.0,-198,idle
-3932,-76.0,16856.0,254.0,42.0,-165,idle
-3904,-36.0,16928.0,297.0,35.0,-199,idle
-3872,-44.0,16936.0,268.0,52.0,-222,idle
-3856,-76.0,16976.0,295.0,58.0,-199,idle
-3868,-136.0,16940.0,287.0,40.0,-187,idle
-3972,-112.0,16868.0,310.0,80.0,-196,idle
-3884,-164.0,16912.0,287.0,60.0,-210,idle
-3872,-36.0,16920.0,295.0,53.0,-216,idle
-3912,-60.0,16888.0,261.0,77.0,-205,idle
-3900,-120.0,16952.0,279.0,63.0,-222,idle
-3832,-124.0,16944.0,297.0,28.0,-219,idle
-3868,-156.0,16872.0,328.0,40.0,-220,idle
-3836,-68.0,16912.0,299.0,34.0,-206,idle
-3900,-88.0,16892.0,298.0,54.0,-199,idle
-3868,-84.0,16956.0,258.0,43.0,-212,idle
-3936,-136.0,16912.0,299.0,76.0,-229,idle
-3876,-64.0,16956.0,307.0,63.0,-185,idle
-3872,-116.0,16864.0,275.0,108.0,-183,idle
-3856,-56.0,16888.0,286.0,85.0,-214,idle
-3824,-56.0,16964.0,285.0,30.0,-228,idle
-3852,-112.0,16896.0,284.0,60.0,-204,idle
-3944,-184.0,16888.0,278.0,43.0,-188,idle
-3924,-76.0,16784.0,269.0,173.0,-192,idle
-3892,-72.0,16836.0,272.0,124.0,-211,idle
-3892,-56.0,16840.0,261.0,130.0,-193,idle
-3852,-192.0,17016.0,277.0,57.0,-190,idle
-3800,-24.0,16956.0,295.0,59.0,-202,idle
-3840,-104.0,16932.0,274.0,33.0,-206,idle
-3820,-124.0,17020.0,265.0,55.0,-200,idle
-3892,-128.0,16900.0,281.0,12.0,-206,idle
-3884,-88.0,16948.0,263.0,-22.0,-199,idle
 □ □□ b     b ʲb  bj ʲbJ   5,,,,,,idle
-3864,-116.0,16924.0,270.0,73.0,-211,idle
-3868,-136.0,16876.0,286.0,38.0,-205,idle
-3892,-72.0,16936.0,298.0,42.0,-207,idle
-3852,-92.0,16840.0,289.0,65.0,-216,idle
-3864,-76.0,16796.0,264.0,32.0,-205,idle
-3868,-124.0,16944.0,289.0,59.0,-221,idle
-3864,-72.0,17000.0,297.0,46.0,-210,idle
-3912,-140.0,16844.0,282.0,85.0,-165,idle
-3912,-200.0,16852.0,304.0,57.0,-199,idle
-3852,-124.0,17052.0,300.0,77.0,-216,idle
-3868,-84.0,16944.0,261.0,24.0,-203,idle
-3840,-104.0,16964.0,250.0,50.0,-207,idle
-3860,-64.0,16840.0,263.0,20.0,-175,idle
-3856,-148.0,17040.0,313.0,61.0,-181,idle
-3872,-68.0,16960.0,266.0,63.0,-215,idle
-3852,-144.0,16892.0,280.0,17.0,-210,idle
-3836,-120.0,16820.0,346.0,40.0,-199,idle
-3880,-76.0,16988.0,281.0,74.0,-215,idle
-3848,-116.0,16796.0,300.0,70.0,-187,idle
-3884,-124.0,16844.0,304.0,65.0,-220,idle
-3888,-88.0,16900.0,260.0,57.0,-218,idle
-3872,-44.0,16884.0,319.0,84.0,-182,idle
-3820,-96.0,16976.0,310.0,44.0,-205,idle
-3864,-64.0,17000.0,277.0,32.0,-214,idle
-3808,-140.0,16812.0,302.0,26.0,-207,idle
-3892,-144.0,16872.0,290.0,52.0,-204,idle
-3848,-84.0,16920.0,280.0,42.0,-209,idle
-3836,-144.0,16852.0,261.0,43.0,-192,idle
-3892,-48.0,16860.0,293.0,73.0,-201,idle
-3800,-108.0,16952.0,315.0,46.0,-216,idle
-3792,0.0,16944.0,283.0,58.0,-251,idle
-3836,-88.0,16900.0,280.0,19.0,-233,idle
-3916,-160.0,16948.0,290.0,45.0,-198,idle
-3844,-84.0,16940.0,317.0,64.0,-192,idle
-3904,-108.0,16880.0,259.0,46.0,-208,idle
-3816,-76.0,16792.0,293.0,13.0,-207,idle
-3864,-104.0,16936.0,293.0,73.0,-211,idle
-3860,-20.0,16952.0,256.0,31.0,-180,idle
-3816,-116.0,16836.0,287.0,81.0,-208,idle
-3852,-100.0,16840.0,315.0,65.0,-209,idle
-3868,-92.0,16836.0,282.0,65.0,-222,idle
-3876,-72.0,16984.0,294.0,59.0,-192,idle
-3888,-92.0,16844.0,285.0,38.0,-220,idle
-3820,-128.0,17000.0,296.0,44.0,-204,idle
-3920,-112.0,16980.0,291.0,37.0,-200,idle
-3856,-172.0,16944.0,285.0,29.0,-205,idle
-3868,-116.0,16980.0,292.0,58.0,-189,idle
-3848,-120.0,16876.0,306.0,21.0,-207,idle
-3844,-200.0,16820.0,295.0,29.0,-210,idle
-3884,-152.0,16828.0,268.0,32.0,-207,idle
-3920,-104.0,16976.0,286.0,32.0,-205,idle
-3824,-76.0,16916.0,303.0,57.0,-184,idle
-3856,-64.0,16940.0,309.0,65.0,-225,idle
-3824,-104.0,16964.0,292.0,62.0,-199,idle
-3852,-112.0,16848.0,296.0,60.0,-185,idle
-3844,-80.0,16932.0,288.0,30.0,-192,idle
-3900,-104.0,16900.0,315.0,40.0,-212,idle
-3840,-140.0,16980.0,271.0,50.0,-180,idle
-3840,-152.0,16884.0,287.0,41.0,-192,idle
-3916,-96.0,16864.0,281.0,56.0,-209,idle
-3880,-96.0,16952.0,270.0,33.0,-210,idle
-3864,-48.0,16856.0,286.0,35.0,-209,idle
-3820,-176.0,16900.0,305.0,19.0,-239,idle
-3840,-116.0,16904.0,307.0,30.0,-182,idle
-3876,-100.0,17012.0,283.0,63.0,-178,idle
-3904,-176.0,16996.0,295.0,46.0,-231,idle
-3892,-56.0,16960.0,302.0,54.0,-200,idle
-3868,-64.0,16904.0,265.0,76.0,-249,idle
-3888,-92.0,16888.0,285.0,59.0,-186,idle
-3860,-28.0,16848.0,311.0,22.0,-215,idle
-3856,-124.0,16880.0,307.0,55.0,-217,idle
-3916,-96.0,16960.0,280.0,63.0,-176,idle
-3868,-120.0,16800.0,306.0,25.0,-183,idle
-3832,-68.0,16908.0,307.0,28.0,-210,idle
-3928,-116.0,16860.0,299.0,86.0,-235,idle
-3896,-112.0,16880.0,266.0,78.0,-215,idle
-3924,-100.0,16968.0,269.0,51.0,-219,idle
-3908,-116.0,16876.0,291.0,46.0,-231,idle
-3864,-128.0,16964.0,286.0,2.0,-238,idle
-3904,-72.0,16952.0,311.0,17.0,-224,idle
-3896,-48.0,16932.0,284.0,47.0,-182,idle
-3852,-96.0,16832.0,287.0,51.0,-199,idle
-3820,-48.0,17012.0,276.0,51.0,-208,idle
-3864,-112.0,17000.0,287.0,56.0,-192,idle
-3932,-100.0,16976.0,280.0,34.0,-194,idle
-3856,-68.0,16940.0,311.0,44.0,-193,idle
-3860,-116.0,16876.0,313.0,29.0,-217,idle
-3852,-108.0,17048.0,271.0,54.0,-209,idle
-3856,-124.0,16976.0,285.0,-4.0,-214,idle
-3896,-116.0,16996.0,292.0,23.0,-193,idle
-3800,-148.0,16948.0,274.0,68.0,-207,idle
-3960,-100.0,16916.0,313.0,41.0,-228,idle
-3912,-24.0,16892.0,289.0,52.0,-209,idle
-3908,-108.0,17040.0,303.0,70.0,-206,idle
-3840,-132.0,17020.0,293.0,81.0,-222,idle
-3916,-116.0,16968.0,267.0,55.0,-208,idle
-3860,-12.0,16820.0,289.0,48.0,-208,idle
-3960,-144.0,16944.0,277.0,62.0,-223,idle
-3848,-60.0,16964.0,287.0,38.0,-215,idle
-3864,-120.0,16928.0,283.0,47.0,-198,idle
-3848,-144.0,16904.0,302.0,41.0,-197,idle
-3904,-44.0,16948.0,282.0,39.0,-190,idle
-3900,-120.0,16980.0,298.0,6.0,-196,idle
-3832,-96.0,16864.0,279.0,67.0,-207,idle
-3864,-80.0,16828.0,281.0,67.0,-186,idle
-3828,-88.0,16908.0,325.0,73.0,-195,idle
-3796,-156.0,16920.0,283.0,63.0,-187,idle
-3864,-144.0,16928.0,321.0,71.0,-215,idle
-3900,-144.0,17008.0,304.0,52.0,-195,idle
-3828,-140.0,16924.0,282.0,34.0,-215,idle
-3920,-88.0,16928.0,273.0,24.0,-219,idle
-3864,-92.0,16992.0,311.0,52.0,-205,idle
-3888,-136.0,16820.0,277.0,59.0,-216,idle
-3872,-104.0,16952.0,326.0,44.0,-200,idle
-3916,-60.0,16844.0,270.0,32.0,-186,idle
-3860,-80.0,16948.0,264.0,56.0,-195,idle
-3892,-64.0,16896.0,279.0,69.0,-214,idle
-3860,-116.0,16956.0,265.0,43.0,-209,idle
-3860,-112.0,17004.0,282.0,44.0,-208,idle
-3920,-176.0,16916.0,284.0,47.0,-220,idle
-3856,-112.0,16776.0,300.0,25.0,-204,idle
-3872,-152.0,16844.0,301.0,31.0,-254,idle
-3892,-132.0,16940.0,282.0,44.0,-206,idle
-3840,-108.0,16908.0,295.0,54.0,-245,idle
-3884,-80.0,16944.0,279.0,41.0,-205,idle
-3912,-112.0,16944.0,298.0,24.0,-232,idle
-3920,-124.0,17000.0,273.0,47.0,-196,idle
-3908,-152.0,16888.0,285.0,84.0,-215,idle
-3876,-92.0,16924.0,287.0,78.0,-208,idle
-3840,-116.0,16952.0,312.0,55.0,-189,idle
-3856,-64.0,16900.0,285.0,55.0,-190,idle
-3884,-132.0,16924.0,290.0,49.0,-186,idle
-3820,-156.0,16964.0,277.0,35.0,-215,idle
-3944,-92.0,17036.0,291.0,27.0,-221,idle
-3892,-76.0,16932.0,299.0,3.0,-224,idle
-3892,-44.0,16932.0,300.0,59.0,-189,idle
-3856,-104.0,16968.0,302.0,64.0,-213,idle
-3944,-132.0,16968.0,265.0,54.0,-199,idle
-3908,-188.0,17004.0,296.0,70.0,-212,idle
-3852,-96.0,16948.0,307.0,35.0,-190,idle
-3884,-124.0,16984.0,297.0,24.0,-194,idle
-3880,-132.0,16836.0,309.0,47.0,-184,idle
-3896,-84.0,16936.0,326.0,79.0,-220,idle
-3840,-160.0,16996.0,277.0,53.0,-206,idle
-3872,-104.0,17104.0,265.0,32.0,-193,idle
-3920,-156.0,16852.0,299.0,47.0,-207,idle
-3920,-132.0,16932.0,274.0,22.0,-165,idle
-3880,-60.0,16960.0,276.0,71.0,-200,idle
-3796,-52.0,16984.0,347.0,21.0,-203,idle
-3844,-92.0,16916.0,304.0,20.0,-220,idle
-3776,-84.0,16832.0,303.0,39.0,-171,idle
-3912,-108.0,17000.0,292.0,72.0,-201,idle
-3808,-100.0,16932.0,281.0,55.0,-225,idle
-3848,-88.0,16980.0,302.0,33.0,-179,idle
-3888,-80.0,16860.0,284.0,43.0,-193,idle
-3828,-152.0,16948.0,291.0,47.0,-221,idle
-3856,-108.0,16876.0,280.0,13.0,-186,idle
-3840,-108.0,16976.0,272.0,25.0,-217,idle
-3888,-100.0,16968.0,273.0,52.0,-204,idle
-3868,-96.0,16916.0,283.0,60.0,-203,idle
-3896,-160.0,16908.0,301.0,40.0,-198,idle
-3888,-12.0,17036.0,275.0,79.0,-218,idle
-3920,-140.0,16888.0,288.0,71.0,-235,idle
-3820,-108.0,16936.0,306.0,38.0,-204,idle
-3872,-120.0,16924.0,270.0,48.0,-198,idle
-3800,-108.0,16872.0,302.0,61.0,-188,idle
-3824,-56.0,16892.0,265.0,12.0,-204,idle
-3904,-96.0,16884.0,282.0,60.0,-214,idle
-3848,-100.0,16852.0,291.0,22.0,-191,idle
-3896,-72.0,16924.0,298.0,65.0,-218,idle
-3884,-132.0,16860.0,300.0,56.0,-198,idle
-3936,-68.0,16924.0,282.0,75.0,-214,idle
-3892,-120.0,16936.0,273.0,32.0,-218,idle
-3892,-176.0,16836.0,268.0,44.0,-205,idle
-3828,-124.0,16940.0,277.0,71.0,-192,idle
-3872,-108.0,17024.0,295.0,41.0,-234,idle
-3900,-120.0,16940.0,328.0,78.0,-216,idle
-3856,-48.0,16976.0,285.0,21.0,-185,idle
-3852,-56.0,16864.0,311.0,47.0,-186,idle
-3848,-128.0,16972.0,291.0,8.0,-221,idle
-3872,-8.0,16932.0,289.0,57.0,-218,idle
-3824,-36.0,16912.0,290.0,42.0,-217,idle
-3872,-80.0,16860.0,272.0,74.0,-189,idle
-3924,-76.0,16864.0,259.0,67.0,-163,idle
-3840,-136.0,16860.0,290.0,57.0,-188,idle
-3904,-88.0,16952.0,310.0,31.0,-177,idle
-3852,-40.0,16864.0,290.0,44.0,-196,idle
-3896,-164.0,17004.0,306.0,67.0,-210,idle
-3836,-40.0,16920.0,277.0,19.0,-197,idle
-3864,-40.0,16880.0,286.0,49.0,-223,idle
-3840,-160.0,16840.0,273.0,47.0,-220,idle
-3884,-88.0,16932.0,278.0,57.0,-219,idle
-3812,-80.0,16956.0,283.0,64.0,-218,idle
-3856,-76.0,16980.0,286.0,84.0,-224,idle
-3880,-72.0,16968.0,280.0,62.0,-233,idle
-3900,-112.0,16824.0,292.0,52.0,-215,idle
-3892,-68.0,16952.0,298.0,57.0,-217,idle
-3896,-88.0,16904.0,286.0,70.0,-200,idle
-3876,-92.0,16992.0,294.0,70.0,-194,idle
-3876,-120.0,16920.0,272.0,75.0,-207,idle
-3776,-104.0,16936.0,270.0,48.0,-200,idle
-3812,-104.0,16932.0,268.0,71.0,-222,idle
-3844,-96.0,17008.0,304.0,61.0,-246,idle
-3876,-136.0,16928.0,251.0,86.0,-221,idle
-3880,-64.0,16916.0,296.0,46.0,-213,idle
-3848,-104.0,16924.0,291.0,53.0,-208,idle
-3828,-108.0,16884.0,261.0,16.0,-169,idle
-3920,-128.0,16960.0,295.0,35.0,-233,idle
-3900,-88.0,16952.0,306.0,44.0,-225,idle
-3904,-104.0,16920.0,290.0,46.0,-202,idle
-3856,-80.0,17036.0,296.0,41.0,-223,idle
-3896,-32.0,16988.0,313.0,84.0,-226,idle
-3856,-88.0,16908.0,292.0,43.0,-215,idle
-3844,-156.0,16920.0,313.0,63.0,-225,idle
-3876,-100.0,16876.0,318.0,70.0,-186,idle
-3812,-124.0,16880.0,291.0,30.0,-215,idle
-3828,-140.0,16756.0,279.0,46.0,-209,idle
-3836,-48.0,16908.0,287.0,24.0,-199,idle
-3832,-148.0,16836.0,264.0,67.0,-195,idle
-3868,-96.0,16960.0,318.0,60.0,-233,idle
-3928,-88.0,16936.0,275.0,65.0,-199,idle
-3876,-72.0,16932.0,283.0,99.0,-210,idle
-3864,-144.0,16952.0,312.0,42.0,-206,idle
-3888,-128.0,16856.0,309.0,74.0,-174,idle
-3936,-76.0,16916.0,246.0,66.0,-217,idle
-3780,-132.0,16880.0,326.0,63.0,-197,idle
-3860,-148.0,16992.0,314.0,50.0,-185,idle
-3916,-124.0,16928.0,291.0,66.0,-209,idle
-3816,-120.0,17016.0,288.0,5.0,-225,idle
-3832,-116.0,16952.0,271.0,30.0,-224,idle
-3868,-128.0,16820.0,268.0,49.0,-203,idle
-3912,-108.0,16852.0,293.0,34.0,-227,idle
-3896,-48.0,16872.0,241.0,56.0,-225,idle
-3944,-140.0,16880.0,295.0,58.0,-194,idle
